2520	180
2520	180
2520	180
2520	180
2520	180
2520	180
2520	180
2520	180
2520	180
2700	2520
2700	2160
2700	1800
2700	1620
2700	1620
2700	1620
2700	1620
2700	1620
2700	1620
2700	1440
2700	1440
2700	1440
2700	1440
2700	1440
2700	1260
2700	1260
2700	1260
2700	1260
2700	1260
2700	1260
2700	1260
2700	1260
2700	1080
2700	1080
2700	180
2700	540
2700	540
2700	360
2700	360
2700	360
2700	360
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2700	180
2880	2700
2880	2520
2880	2520
2880	1800
2880	1800
2880	1620
2880	1440
2880	1440
2880	1440
2880	1260
2880	1260
2880	720
2880	540
2880	540
2880	540
2880	540
2880	540
2880	540
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	360
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
2880	180
3060	2160
3060	2160
3060	1440
3060	1440
3060	900
3060	900
3060	720
3060	720
3060	720
3060	720
3060	720
3060	720
3060	720
3060	720
3060	720
3060	360
3060	360
3060	360
3060	180
3060	180
3420	3240
3420	3240
3420	2340
3420	2340
3420	2340
3420	2340
3420	2160
3420	2160
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1980
3420	1800
3420	1800
3420	1260
3420	1080
3420	1080
3420	900
3420	900
3420	900
3420	720
3420	540
3420	720
3420	540
3420	540
3420	540
3420	360
3420	360
3420	180
3600	3420
3600	2520
3600	2520
3600	2160
3600	2160
3600	2160
3600	2160
3600	1440
3600	1440
3600	1260
3600	1260
3600	1080
3600	900
3600	900
3600	900
3600	900
3600	900
3600	900
3600	900
3600	900
3600	900
3600	720
3600	540
3600	540
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3600	180
3780	2700
3780	2700
3780	2700
3780	2520
3780	2520
3780	2340
3780	2340
3780	2340
3780	1440
3780	1440
3780	1440
3780	1080
3780	720
3780	720
3780	360
3780	360
3780	360
3780	360
3780	360
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3780	180
3960	2700
3960	3600
3960	2880
3960	2520
3960	2520
3960	2520
3960	2520
3960	2520
3960	2340
3960	1800
3960	1800
3960	1620
3960	1620
3960	1620
3960	1620
3960	1620
3960	1620
3960	1620
3960	1620
3960	1260
3960	1080
3960	1080
3960	540
3960	360
3960	360
3960	360
3960	360
3960	180
3960	360
3960	360
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
3960	180
4140	3240
4140	3060
4140	2880
4140	2700
4140	2700
4140	2700
4140	2520
4140	2520
4140	2520
4140	2520
4140	1980
4140	1800
4140	1800
4140	1620
4140	1620
4140	1260
4140	720
4140	720
4140	720
4140	720
4140	540
4140	540
4140	540
4140	540
4140	540
4140	540
4140	540
4140	540
4140	540
4140	540
4140	360
4140	360
4140	360
4140	360
4140	360
4140	360
4140	360
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4140	180
4320	3960
4320	3060
4320	2160
4320	1980
4320	1800
4320	1620
4320	1440
4320	1440
4320	1440
4320	1260
4320	1260
4320	900
4320	540
4320	540
4320	540
4320	540
4320	180
4320	360
4320	360
4320	360
4320	180
4320	180
4320	180
4320	180
4320	180
4320	180
4860	4680
4860	4680
4860	4680
4860	4500
4860	2340
4860	2340
4860	2160
4860	2160
4860	1980
4860	1440
4860	1440
4860	1260
4860	1260
4860	1260
4860	1260
4860	1260
4860	1260
4860	1260
4860	1080
4860	1080
4860	1080
4860	1080
4860	1080
4860	900
4860	720
4860	720
4860	720
4860	180
4860	180
4860	540
4860	180
4860	540
4860	180
4860	180
4860	180
4860	180
4860	180
4860	180
5040	3240
5040	2880
5040	2880
5040	2880
5040	2880
5040	2880
5040	2700
5040	2700
5040	2700
5040	2700
5040	2520
5040	2520
5040	2520
5040	2520
5040	2520
5040	2520
5040	2340
5040	2340
5040	2160
5040	2160
5040	2160
5040	1620
5040	1440
5040	1440
5040	1260
5040	1260
5040	1080
5040	1080
5040	1080
5040	1080
5040	900
5040	720
5040	180
5040	180
5040	180
5040	180
5220	5040
5220	5040
5220	4860
5220	4320
5220	4320
5220	4320
5220	4320
5220	3600
5220	3600
5220	3600
5220	3600
5220	3600
5220	3600
5220	3060
5220	3060
5220	3060
5220	3060
5220	3060
5220	3060
5220	3060
5220	3060
5220	2880
5220	2880
5220	2880
5220	2880
5220	2880
5220	2700
5220	2700
5220	2700
5220	2700
5220	2700
5220	2520
5220	2520
5220	2520
5220	2520
5220	2520
5220	2340
5220	2340
5220	2340
5220	2340
5220	2340
5220	2340
5220	2160
5220	1800
5220	1440
5220	1260
5220	1080
5220	900
5220	360
5220	360
5220	360
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5220	180
5400	3780
5400	3780
5400	3780
5400	3780
5400	3780
5400	3780
5400	3780
5400	3240
5400	3240
5400	3240
5400	3060
5400	2880
5400	2880
5400	2880
5400	2880
5400	2880
5400	2520
5400	2520
5400	2520
5400	2520
5400	2340
5400	2340
5400	2340
5400	2340
5400	2340
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1800
5400	1620
5400	1620
5400	1620
5400	1440
5400	1440
5400	1260
5400	1080
5400	540
5400	360
5400	360
5400	360
5400	360
5400	360
5400	360
5400	360
5400	360
5400	360
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5400	180
5580	3960
5580	3420
5580	3240
5580	3240
5580	3060
5580	2880
5580	2880
5580	2700
5580	1980
5580	1980
5580	1800
5580	1800
5580	1800
5580	1620
5580	1620
5580	1620
5580	1260
5580	720
5580	540
5580	360
5580	360
5580	360
5580	360
5580	360
5580	360
5580	180
5580	180
5940	5400
5940	4500
5940	4320
5940	4320
5940	4320
5940	4320
5940	4320
5940	4320
5940	4320
5940	3780
5940	3780
5940	3780
5940	3600
5940	3420
5940	3240
5940	3240
5940	2880
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2340
5940	2160
5940	2160
5940	2160
5940	1980
5940	1980
5940	1980
5940	1980
5940	1620
5940	1620
5940	1080
5940	1080
5940	900
5940	540
5940	720
5940	720
5940	720
5940	720
5940	720
5940	720
5940	720
5940	540
5940	540
5940	540
5940	540
5940	540
5940	360
5940	180
5940	360
5940	180
5940	360
5940	180
6120	4680
6120	3960
6120	3960
6120	3780
6120	3780
6120	3780
6120	3780
6120	3780
6120	3780
6120	3600
6120	3420
6120	2340
6120	2160
6120	2160
6120	2160
6120	1800
6120	1800
6120	1800
6120	1260
6120	1260
6120	1080
6120	1080
6120	1080
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	900
6120	720
6120	720
6120	720
6120	720
6120	720
6120	720
6120	540
6120	540
6120	540
6120	180
6120	180
6120	180
6120	180
6120	180
6120	180
6120	180
6120	180
6300	4140
6300	4140
6300	4140
6300	3960
6300	3960
6300	3960
6300	3780
6300	3600
6300	3600
6300	3420
6300	3420
6300	3240
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2880
6300	2520
6300	2340
6300	2340
6300	2160
6300	1980
6300	1980
6300	1980
6300	1440
6300	1260
6300	1080
6300	1080
6300	1080
6300	900
6300	900
6300	720
6300	720
6300	360
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6300	180
6480	4140
6480	4140
6480	4140
6480	4140
6480	3960
6480	3960
6480	3780
6480	3780
6480	3780
6480	3780
6480	3780
6480	3600
6480	3600
6480	3600
6480	3600
6480	3600
6480	3060
6480	3060
6480	3060
6480	3060
6480	3060
6480	3060
6480	2340
6480	1620
6480	1620
6480	1620
6480	1620
6480	1440
6480	1440
6480	1440
6480	1440
6480	1260
6480	1260
6480	1080
6480	540
6480	540
6480	360
6480	360
6480	360
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6480	180
6660	4140
6660	3780
6660	3600
6660	3240
6660	3240
6660	3240
6660	3240
6660	3240
6660	3240
6660	3240
6660	3060
6660	3060
6660	3060
6660	3060
6660	2880
6660	2880
6660	2340
6660	1620
6660	1620
6660	1620
6660	1620
6660	1620
6660	1440
6660	1440
6660	1440
6660	1260
6660	1080
6660	1080
6660	720
6660	720
6660	540
6660	540
6660	540
6660	540
6660	540
6660	540
6660	540
6660	360
6660	360
6660	360
6660	360
6660	180
6660	180
6840	4320
6840	4320
6840	3420
6840	3060
6840	3060
6840	1800
6840	1800
6840	1620
6840	540
6840	540
6840	180
6840	180
6840	180
7200	4500
7200	4500
7200	4500
7200	3600
7200	3420
7200	3420
7200	3420
7200	3420
7200	3240
7200	3060
7200	2880
7200	2160
7200	2160
7200	2160
7200	2160
7200	2160
7200	2160
7200	1980
7200	1980
7200	1980
7200	1800
7200	1260
7200	1260
7200	1080
7200	1080
7200	900
7200	900
7200	900
7200	900
7200	720
7200	720
7200	720
7200	720
7200	720
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	540
7200	360
7200	360
7200	360
7200	180
7380	5040
7380	5040
7380	4860
7380	4860
7380	4860
7380	4860
7380	4860
7380	4860
7380	4860
7380	4680
7380	4500
7380	4500
7380	4320
7380	3960
7380	3780
7380	3780
7380	3600
7380	2520
7380	2520
7380	2340
7380	2340
7380	2160
7380	2160
7380	1980
7380	1800
7380	1800
7380	1800
7380	1800
7380	1440
7380	1440
7380	1260
7380	1260
7380	1260
7380	1260
7380	1260
7380	1260
7380	1260
7380	1260
7380	1260
7380	1080
7380	1080
7380	1080
7380	1080
7380	1080
7380	1080
7380	1080
7380	900
7380	900
7380	900
7380	900
7380	900
7380	720
7380	720
7380	720
7380	720
7380	720
7380	540
7380	540
7380	540
7380	180
7380	180
7380	180
7380	180
7380	180
7380	180
7560	5040
7560	4500
7560	4500
7560	3420
7560	3240
7560	2520
7560	2520
7560	2340
7560	2340
7560	2340
7560	2340
7560	2340
7560	2160
7560	1980
7560	1620
7560	1620
7560	1620
7560	1620
7560	1440
7560	1440
7560	1440
7560	1440
7560	1440
7560	1440
7560	1440
7560	1440
7560	1260
7560	1260
7560	1260
7560	1260
7560	1260
7560	1260
7560	1080
7560	1080
7560	1080
7560	1080
7560	900
7560	900
7560	900
7560	900
7560	900
7560	900
7560	720
7560	720
7560	360
7560	360
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7560	180
7740	5040
7740	4860
7740	4860
7740	4860
7740	4860
7740	4860
7740	4860
7740	4860
7740	4320
7740	4320
7740	4320
7740	4320
7740	4320
7740	4140
7740	3960
7740	3960
7740	3960
7740	3960
7740	3960
7740	2520
7740	2340
7740	2160
7740	2160
7740	2160
7740	1800
7740	1800
7740	1800
7740	1620
7740	1620
7740	1620
7740	1620
7740	1620
7740	1620
7740	1440
7740	1440
7740	1440
7740	1440
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1260
7740	1080
7740	1080
7740	1080
7740	1080
7740	900
7740	360
7740	360
7740	360
7740	360
7740	360
7740	360
7740	360
7740	360
7740	180
7740	180
7740	180
7920	5040
7920	4320
7920	4140
7920	4140
7920	4140
7920	4140
7920	4140
7920	4140
7920	3960
7920	3060
7920	2520
7920	2340
7920	2340
7920	2340
7920	2340
7920	1980
7920	1980
7920	1980
7920	1980
7920	1980
7920	1800
7920	1800
7920	1800
7920	1620
7920	1620
7920	1620
7920	1620
7920	1440
7920	1440
7920	1440
7920	1440
7920	1440
7920	1440
7920	1440
7920	1440
7920	1440
7920	1260
7920	1260
7920	1260
7920	1260
7920	1260
7920	720
7920	540
7920	540
7920	540
7920	540
7920	360
7920	180
7920	180
7920	180
8100	5220
8100	5220
8100	4140
8100	3780
8100	3060
8100	2160
8100	2160
8100	2160
8100	1800
8100	1800
8100	1620
8100	1260
8100	180
8460	4860
8460	4860
8460	4860
8460	4860
8460	4680
8460	4500
8460	4500
8460	4500
8460	4140
8460	4140
8460	4140
8460	3600
8460	3600
8460	3420
8460	3420
8460	3420
8460	3420
8460	3420
8460	3240
8460	3060
8460	3060
8460	3060
8460	2520
8460	2340
8460	2340
8460	2340
8460	2160
8460	2160
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1980
8460	1800
8460	1800
8460	1800
8460	1800
8460	1800
8460	1800
8460	1260
8460	1260
8460	1260
8460	1080
8460	1080
8460	1080
8460	900
8460	900
8460	900
8460	720
8460	720
8460	720
8460	720
8460	720
8460	720
8460	540
8460	540
8460	360
8460	360
8460	180
8460	180
8460	180
8460	180
8460	180
8640	5040
8640	5040
8640	4860
8640	4500
8640	3780
8640	3780
8640	3600
8640	2700
8640	2700
8640	2700
8640	2700
8640	2700
8640	2700
8640	2520
8640	2520
8640	2520
8640	2520
8640	2520
8640	2520
8640	2520
8640	2340
8640	2340
8640	2340
8640	2340
8640	2160
8640	1980
8640	1440
8640	1260
8640	1260
8640	1260
8640	1260
8640	1080
8640	1080
8640	1080
8640	1080
8640	1080
8640	1080
8640	1080
8640	1080
8640	900
8640	900
8640	900
8640	900
8640	900
8640	720
8640	720
8640	540
8640	180
8640	720
8640	180
8820	4500
8820	4500
8820	3960
8820	3960
8820	3960
8820	3780
8820	3600
8820	3600
8820	3600
8820	3420
8820	2880
8820	2880
8820	2880
8820	2880
8820	2700
8820	2520
8820	2520
8820	2160
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1980
8820	1620
8820	1440
8820	1440
8820	1440
8820	1440
8820	1440
8820	1260
8820	1260
8820	1260
8820	1260
8820	1260
8820	1260
8820	1260
8820	1260
8820	1260
8820	1080
8820	900
8820	900
8820	900
8820	720
8820	720
8820	720
8820	720
8820	720
8820	720
8820	360
8820	360
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
8820	180
9000	4680
9000	4680
9000	4140
9000	3960
9000	3960
9000	3960
9000	3780
9000	3780
9000	3780
9000	3780
9000	3600
9000	3420
9000	3060
9000	2880
9000	2880
9000	2880
9000	2700
9000	2700
9000	2520
9000	2520
9000	2340
9000	2340
9000	2340
9000	2160
9000	2160
9000	2160
9000	1800
9000	1620
9000	1620
9000	1440
9000	1440
9000	1440
9000	1440
9000	900
9000	900
9000	540
9000	540
9000	540
9000	900
9000	540
9000	540
9000	360
9000	360
9000	360
9000	360
9000	360
9000	360
9000	360
9000	360
9000	180
9000	180
9000	180
9180	5400
9180	5220
9180	5040
9180	3780
9180	3600
9180	3600
9180	2700
9180	2520
9180	2340
9180	2340
9180	2340
9180	1980
9180	1980
9180	1980
9180	1980
9180	1980
9180	1800
9180	1620
9180	1620
9180	1620
9180	1440
9180	1440
9180	1440
9180	1440
9180	1080
9180	720
9180	720
9180	720
9180	540
9180	540
9180	540
9180	540
9180	540
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	360
9180	180
9180	180
9180	180
9180	180
9180	180
9180	180
9180	180
9180	180
9360	4140
9360	1800
9360	1800
9360	1440
9360	1260
9360	1260
9360	900
9360	720
9360	720
9360	540
9360	540
9360	540
9360	180
9720	6120
9720	6120
9720	6120
9720	5940
9720	5940
9720	5940
9720	5940
9720	5580
9720	5580
9720	3780
9720	3780
9720	3240
9720	3240
9720	3060
9720	3060
9720	3060
9720	2880
9720	2520
9720	2160
9720	2160
9720	2160
9720	2160
9720	2160
9720	1980
9720	1620
9720	1620
9720	1620
9720	1260
9720	1260
9720	1260
9720	1260
9720	1080
9720	1260
9720	1080
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	900
9720	720
9720	720
9720	720
9720	720
9720	720
9720	720
9720	540
9720	540
9720	540
9720	180
9720	180
9900	6120
9900	5040
9900	2520
9900	2340
9900	2340
9900	2340
9900	2340
9900	2160
9900	2160
9900	1980
9900	1440
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1260
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	1080
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	900
9900	720
9900	720
9900	720
9900	720
9900	720
9900	720
9900	720
9900	540
9900	540
10080	6480
10080	6120
10080	6120
10080	5760
10080	5220
10080	5040
10080	4500
10080	4500
10080	4140
10080	4140
10080	3780
10080	3780
10080	2700
10080	2340
10080	2160
10080	1980
10080	1620
10080	1440
10080	1440
10080	1440
10080	1440
10080	1260
10080	1260
10080	1260
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	1080
10080	900
10080	900
10080	900
10080	900
10080	900
10080	900
10080	720
10080	360
10080	360
10080	180
10080	180
10080	180
10080	180
10080	180
10080	180
10080	180
10080	180
10260	6300
10260	5220
10260	5220
10260	5220
10260	5220
10260	5040
10260	5040
10260	4860
10260	4680
10260	4140
10260	3960
10260	3960
10260	2880
10260	2880
10260	2700
10260	2520
10260	2520
10260	2340
10260	2340
10260	2160
10260	1800
10260	1800
10260	1620
10260	1620
10260	1620
10260	1620
10260	1620
10260	1440
10260	1440
10260	1440
10260	1440
10260	1440
10260	1440
10260	1440
10260	1440
10260	1260
10260	1260
10260	1260
10260	1080
10260	1080
10260	1080
10260	1080
10260	540
10260	540
10260	360
10260	360
10260	360
10260	360
10260	360
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10260	180
10440	6300
10440	6300
10440	5400
10440	5040
10440	4860
10440	4140
10440	3600
10440	3060
10440	3060
10440	3060
10440	2880
10440	2880
10440	2880
10440	2880
10440	2700
10440	2340
10440	1980
10440	1980
10440	1980
10440	1980
10440	1800
10440	1800
10440	1620
10440	1620
10440	1620
10440	1620
10440	1620
10440	1620
10440	1620
10440	1440
10440	1440
10440	1440
10440	1440
10440	1440
10440	1260
10440	1260
10440	1080
10440	1080
10440	1080
10440	720
10440	540
10440	540
10440	540
10440	360
10440	360
10440	360
10440	360
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10440	180
10620	6480
10620	3060
10620	1980
10620	1980
10620	1980
10620	1620
10620	1620
10620	1440
10620	900
10620	720
10620	540
10620	540
10620	540
10620	360
10620	360
10620	360
10620	360
10980	7020
10980	5760
10980	5760
10980	5760
10980	4860
10980	4860
10980	4500
10980	4500
10980	3780
10980	3780
10980	3600
10980	3780
10980	3600
10980	3780
10980	3780
10980	3600
10980	3600
10980	3420
10980	3600
10980	3420
10980	3600
10980	3600
10980	3420
10980	3600
10980	3420
10980	3420
10980	3420
10980	3420
10980	3420
10980	3600
10980	3420
10980	3420
10980	3240
10980	2520
10980	2520
10980	2700
10980	2520
10980	2700
10980	2520
10980	2340
10980	2340
10980	2520
10980	2520
10980	2160
10980	2340
10980	2160
10980	2160
10980	1980
10980	2160
10980	1980
10980	2160
10980	1980
10980	1980
10980	1800
10980	1800
10980	1980
10980	1440
10980	1440
10980	1440
10980	1260
10980	1080
10980	1260
10980	1080
10980	1080
10980	1080
10980	1080
10980	1260
10980	1260
10980	1260
10980	1260
10980	1260
10980	1260
10980	1080
10980	1080
10980	900
10980	1080
10980	900
10980	900
10980	1080
10980	900
10980	1080
10980	1080
10980	900
10980	1080
10980	1080
10980	720
10980	720
10980	900
10980	900
10980	720
10980	720
10980	900
10980	900
10980	900
10980	540
10980	540
10980	540
10980	720
10980	720
10980	540
10980	720
10980	720
10980	540
10980	540
10980	540
10980	540
10980	720
10980	540
10980	720
10980	540
10980	360
10980	180
11160	5220
11160	4680
11160	4680
11160	4680
11160	4500
11160	3960
11160	3780
11160	3780
11160	3780
11160	3780
11160	3780
11160	3780
11160	3600
11160	3240
11160	3240
11160	2880
11160	2880
11160	2700
11160	2520
11160	2340
11160	2160
11160	1620
11160	1620
11160	1440
11160	1440
11160	1440
11160	1440
11160	1440
11160	1440
11160	1440
11160	1260
11160	1260
11160	1260
11160	1260
11160	1260
11160	1260
11160	1260
11160	1260
11160	1080
11160	1080
11160	1080
11160	1080
11160	900
11160	900
11160	900
11160	900
11160	900
11160	180
11160	180
11160	180
11340	6300
11340	6120
11340	5400
11340	5400
11340	5220
11340	5220
11340	5220
11340	5220
11340	5220
11340	5220
11340	5040
11340	5040
11340	4860
11340	4860
11340	4680
11340	4680
11340	4320
11340	4140
11340	3960
11340	3960
11340	3960
11340	2880
11340	2520
11340	2520
11340	2340
11340	1800
11340	1620
11340	1620
11340	1620
11340	1620
11340	1620
11340	1620
11340	1620
11340	1620
11340	1440
11340	1440
11340	1080
11340	1080
11340	900
11340	540
11340	540
11340	540
11340	540
11340	360
11340	360
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11340	180
11520	5400
11520	5040
11520	5040
11520	5040
11520	5040
11520	4320
11520	4320
11520	4320
11520	4140
11520	4140
11520	4140
11520	4140
11520	4140
11520	4140
11520	3960
11520	3960
11520	3240
11520	3240
11520	3240
11520	3240
11520	3060
11520	3060
11520	3060
11520	2880
11520	2880
11520	1800
11520	1800
11520	1620
11520	1620
11520	1620
11520	1620
11520	1620
11520	1620
11520	1620
11520	1440
11520	1440
11520	1440
11520	1440
11520	1260
11520	720
11520	540
11520	360
11520	360
11520	360
11520	360
11520	360
11520	360
11520	360
11520	180
11520	180
11520	180
11520	180
11520	180
11520	180
12060	5940
12060	5940
12060	5940
12060	5580
12060	5400
12060	5040
12060	4860
12060	4680
12060	4680
12060	4680
12060	4680
12060	4680
12060	4680
12060	4680
12060	4500
12060	4500
12060	3780
12060	3780
12060	3600
12060	3420
12060	3420
12060	3240
12060	3240
12060	3240
12060	2880
12060	2520
12060	2340
12060	2340
12060	2340
12060	2340
12060	2340
12060	2160
12060	2160
12060	2160
12060	1980
12060	1980
12060	1980
12060	1980
12060	1980
12060	1800
12060	1800
12060	1800
12060	1260
12060	1260
12060	1260
12060	900
12060	900
12060	900
12060	720
12060	720
12060	720
12060	720
12060	720
12060	720
12060	540
12060	540
12060	180
12060	180
12240	6840
12240	5760
12240	5220
12240	5220
12240	5220
12240	4860
12240	4320
12240	3780
12240	3780
12240	3600
12240	3420
12240	3420
12240	3420
12240	3420
12240	3420
12240	3060
12240	3060
12240	3060
12240	3060
12240	2700
12240	2700
12240	2700
12240	2700
12240	2700
12240	2700
12240	2700
12240	2700
12240	2520
12240	2520
12240	2520
12240	2340
12240	2340
12240	2160
12240	2160
12240	2160
12240	2160
12240	1980
12240	1980
12240	1980
12240	1800
12240	1440
12240	1260
12240	1260
