#TIMESTEP,BOXES_IN_YARD,
10980,295,
11010,294,
11019,295,
11055,294,
11061,295,
11065,294,
11067,293,
11088,294,
11095,293,
11109,294,
11116,295,
11117,294,
11117,293,
11117,292,
11123,293,
11130,294,
11132,293,
11133,292,
11142,293,
11159,292,
12007,291,
12014,292,
12015,291,
12021,292,
12028,293,
12035,294,
12036,293,
12043,294,
12050,295,
12057,296,
12064,297,
12071,298,
12078,299,
12085,300,
12092,301,
12099,302,
12106,303,
12114,302,
12117,301,
12123,302,
12124,301,
12130,302,
12137,303,
12138,302,
12144,303,
12170,304,
12177,305,
12178,304,
12186,303,
12232,302,
12232,301,
12232,300,
12238,301,
12245,302,
12246,301,
12267,302,
12274,303,
12284,304,
12307,305,
12308,304,
12339,303,
12358,304,
12382,305,
12389,306,
12396,307,
12415,306,
12423,305,
12445,304,
12450,303,
12454,302,
12469,303,
12479,304,
12480,303,
12493,304,
12501,303,
12528,304,
12535,305,
12542,306,
12558,305,
12571,306,
12581,307,
12588,308,
12589,307,
12601,308,
13451,309,
13467,310,
13474,311,
13484,312,
13491,313,
13498,314,
13505,315,
13512,316,
13519,317,
13526,318,
13533,319,
13540,320,
13547,321,
13554,322,
13561,323,
13562,322,
13567,321,
13573,322,
13580,323,
13587,324,
13603,325,
13610,326,
13617,327,
13618,326,
13618,325,
13624,326,
13631,327,
13632,326,
13639,325,
13656,326,
13677,327,
13684,328,
13691,329,
13692,328,
13708,327,
13709,326,
13716,325,
13721,324,
13729,325,
13732,324,
13762,325,
13798,324,
13852,325,
13864,324,
13879,325,
13881,324,
13901,325,
13908,326,
13915,327,
13916,326,
13919,325,
13944,324,
13955,325,
13962,326,
13969,327,
13976,328,
13983,329,
13984,328,
13984,327,
13994,328,
14001,329,
14008,330,
14027,329,
14031,328,
14040,329,
14041,328,
14888,329,
14899,330,
14911,331,
14918,332,
14925,333,
14934,334,
14941,335,
14942,334,
14948,335,
14955,336,
14956,335,
14962,336,
14969,337,
14976,338,
14983,339,
14990,340,
14991,339,
14997,340,
15004,341,
15011,342,
15018,343,
15019,342,
15025,343,
15032,344,
15039,345,
15046,346,
15053,347,
15060,348,
15066,347,
15074,346,
15076,345,
15093,346,
15115,347,
15126,348,
15157,349,
15164,350,
15191,351,
15198,350,
15214,351,
15221,352,
15232,353,
15251,352,
15281,351,
15307,352,
15314,353,
15321,354,
15322,353,
15333,354,
15348,353,
15360,352,
15360,351,
15370,350,
15404,349,
15415,350,
15424,349,
15428,348,
15436,349,
15444,348,
15450,349,
15454,348,
15454,347,
15460,348,
15461,347,
15468,346,
16329,347,
16336,348,
16343,349,
16350,350,
16357,351,
16364,352,
16371,353,
16378,354,
16385,355,
16392,356,
16399,357,
16406,358,
16413,359,
16414,358,
16420,359,
16427,360,
16428,359,
16435,358,
16441,359,
16442,358,
16448,359,
16455,360,
16456,359,
16462,360,
16469,361,
16476,362,
16483,363,
16490,364,
16491,363,
16497,364,
16504,365,
16511,366,
16525,367,
16533,366,
16539,367,
16540,366,
16559,367,
16583,368,
16596,369,
16603,370,
16604,369,
16622,368,
16630,369,
16637,370,
16653,371,
16675,372,
16683,373,
16703,374,
16704,373,
16710,374,
16717,375,
16724,376,
16740,377,
16741,376,
16758,377,
16802,378,
16854,377,
16868,378,
16869,377,
16870,376,
16873,375,
16880,374,
16885,373,
16886,372,
16894,371,
16909,372,
17769,371,
17779,372,
17786,373,
17795,374,
17802,375,
17809,376,
17816,377,
17823,378,
17830,379,
17838,378,
17844,379,
17851,380,
17858,381,
17865,382,
17872,383,
17879,384,
17886,385,
17893,386,
17901,385,
17907,386,
17914,387,
17921,388,
17928,389,
17935,390,
17942,391,
17949,392,
17956,393,
17963,394,
17970,395,
17977,396,
17984,397,
17985,396,
17985,395,
17985,394,
17991,395,
17992,394,
17998,395,
18005,396,
18006,395,
18012,396,
18013,395,
18019,396,
18020,395,
18034,394,
18040,395,
18047,396,
18048,395,
18054,396,
18061,397,
18068,398,
18069,397,
18069,396,
18069,395,
18075,396,
18076,395,
18076,394,
18082,395,
18089,396,
18097,397,
18104,398,
18111,399,
18154,398,
18154,397,
18154,396,
18154,395,
18154,394,
18160,395,
18161,394,
18167,395,
18199,394,
18199,393,
18200,392,
18200,391,
18200,390,
18201,389,
18209,390,
18217,389,
18226,390,
18227,389,
18273,390,
18288,389,
18290,388,
18300,389,
18320,388,
18325,387,
18332,388,
18343,389,
19213,390,
19252,389,
19258,390,
19265,391,
19272,392,
19273,391,
19279,392,
19286,393,
19293,394,
19294,393,
19300,394,
19307,395,
19314,396,
19321,397,
19328,398,
19329,397,
19330,396,
19332,395,
19340,394,
19348,395,
19355,396,
19356,395,
19356,394,
19368,395,
19369,394,
19377,395,
19378,394,
19378,393,
19378,392,
19397,391,
19401,390,
19410,391,
19411,390,
19411,389,
19428,390,
19435,391,
19436,390,
19447,391,
19448,390,
19455,389,
19470,390,
19471,389,
19489,388,
19490,387,
19503,388,
19538,389,
19545,390,
19558,391,
19565,392,
19615,393,
19626,394,
19633,393,
19659,394,
19660,393,
19677,394,
19685,393,
19685,392,
19685,391,
19692,390,
19696,389,
19699,388,
19700,387,
19708,388,
19715,389,
19722,390,
19729,391,
19730,390,
19744,391,
19747,390,
19769,389,
19784,388,
19796,389,
19803,390,
19804,389,
20656,390,
20673,391,
20680,392,
20687,393,
20694,394,
20701,395,
20702,394,
20708,395,
20715,396,
20722,397,
20729,398,
20736,399,
20743,400,
20744,399,
20750,400,
20751,399,
20772,400,
20779,401,
20780,400,
20786,401,
20793,402,
20794,401,
20800,402,
20807,403,
20814,404,
20821,405,
20828,406,
20835,407,
20842,408,
20843,407,
20849,408,
20856,409,
20861,408,
20879,409,
20883,408,
20905,409,
20921,410,
20929,411,
20939,412,
20948,413,
20949,412,
20963,413,
20970,414,
20985,415,
20986,414,
20994,415,
21001,416,
21005,415,
21014,416,
21031,417,
21044,418,
21055,417,
21078,416,
21124,415,
21124,414,
21124,413,
21124,412,
21129,411,
21155,412,
21156,411,
21164,412,
21165,411,
21174,412,
21192,411,
21198,412,
21205,413,
21220,414,
21221,413,
21249,412,
22089,411,
22102,412,
22109,413,
22110,412,
22116,413,
22123,414,
22130,415,
22137,416,
22145,415,
22151,416,
22172,417,
22173,416,
22181,417,
22188,418,
22195,419,
22202,420,
22209,421,
22216,422,
22223,423,
22224,422,
22230,423,
22237,424,
22238,423,
22244,424,
22251,425,
22258,426,
22259,425,
22259,424,
22265,425,
22272,426,
22279,427,
22280,426,
22294,425,
22300,426,
22307,427,
22322,426,
22322,425,
22328,426,
22330,425,
22336,426,
22337,425,
22358,424,
22364,425,
22371,426,
22386,425,
22392,426,
22399,427,
22406,428,
22407,427,
22413,428,
22438,429,
22439,428,
22445,429,
22496,430,
22503,431,
22510,432,
22518,431,
22524,432,
22535,431,
22543,432,
22544,431,
22549,430,
22549,429,
22580,428,
22597,429,
22610,430,
22611,429,
22642,428,
22652,427,
22658,426,
22658,425,
22684,426,
22685,425,
22685,424,
23531,425,
23538,426,
23545,427,
23546,426,
23552,427,
23559,428,
23566,429,
23573,430,
23580,431,
23581,430,
23587,431,
23594,432,
23606,433,
23613,434,
23620,435,
23628,436,
23643,437,
23644,436,
